step,customer_count,satisfaction_rating
1115,8,3.0038627247065817
1116,10,3.0038615773058073
1117,11,3.0041567695961997
1118,11,3.004451699065143
1119,14,3.004449718184515
1120,15,3.0050400237177586
1121,14,3.004888888888889
1122,11,3.005034799348438
1123,10,3.003552397868561
1124,13,3.003402870247078
1125,13,3.0036971310263234
1126,10,3.0036954915003697
1127,13,3.0029550827423166
1128,11,3.003692216806971
1129,12,3.003247711839386
1130,10,3.0036884036588964
1131,10,3.002359186080802
1132,11,3.002357795461244
1133,12,3.0017673048600884
1134,13,3.0023550191345305
1135,14,3.0022068559658672
1136,11,3.0030877812086456
1137,13,3.0022042615723734
1138,13,3.00308415332648
1139,15,3.00249486351629
1140,16,3.002493399823995
1141,16,3.0024919378481383
1142,19,3.0032224989014207
1143,17,3.002781030444965
1144,18,3.001608892789235
1145,22,3.0014615609470914
1146,23,3.0027745327102804
1147,25,3.0032102728731944
1148,24,3.0029163021289005
1149,22,3.004225557336442
1150,23,3.003493958363663
1151,19,3.0037818181818183
1152,19,3.0034883720930234
1153,17,3.0029044437990127
1154,18,3.0007254788160185
1155,23,3.001159756451145
1156,25,3.0023171614771904
1157,26,3.0018810591810157
1158,24,3.0021682567215957
1159,20,3.00028880866426
1160,20,2.998990190421235
1161,25,2.9991353220925205
1162,23,3.0001439677512236
1163,27,3.000862936861786
1164,30,3.0011492601637695
1165,31,3.0011479408810446
1166,30,3.0001433486238533
1167,30,2.9991408934707904
1168,31,3.0001430205949657
1169,30,2.9977142857142858
1170,32,2.99671803652968
1171,32,2.9952971355280034
1172,33,2.995017793594306
1173,29,2.9943125266600314
1174,30,2.9946030393410026
1175,32,2.9941843971631203
1176,33,2.993765939359592
1177,32,2.994764397905759
1178,34,2.9954776710005655
1179,35,2.9943542695836274
1180,36,2.9952065416607923
1181,35,2.995211267605634
1182,32,2.9957782155924573
1183,35,2.9962041332770983
1184,32,2.9967705700645886
1185,30,2.996352924673867
1186,33,2.997898571028299
1187,35,2.9970617042115575
1188,33,2.997903856903298
1189,34,2.9995811810693844
1190,34,2.9995817066369215
1191,35,2.99958217270195
1192,30,3.0004173622704506
1193,28,2.999861014593468
1194,30,3.0002776235424764
1195,33,3.0006931928462497
1196,29,3.0004154549231408
1197,33,3.0008299903167797
1198,33,3.001381597126278
1199,32,2.999724023733959
1200,30,2.9987596471885336
1201,35,2.9986235375086028
1202,30,2.998900041248453
1203,32,2.998076923076923
1204,32,2.998490669593853
1205,33,2.999588815789474
1206,33,3.0004106776180697
1207,35,3.0020511418022697
1208,34,3.0012293402540635
1209,33,3.0010917030567685
1210,31,3.0010906612133605
1211,29,3.0005448106782895
1212,31,3.0014965986394557
1213,29,3.0021747995106702
1214,29,3.002851711026616
1215,28,3.0031199131850244
1216,29,3.0037945521073315
1217,29,3.0041976980365606
1218,29,3.0051406926406927
1219,28,3.0059467495607515
1220,31,3.0064821066846723
1221,29,3.0058014031300595
1222,28,3.00647074683203
1223,24,3.005791245791246
1224,27,3.0061902839456334
1225,26,3.0063206024744487
1226,21,3.0060467616232196
1227,25,3.006714113065664
1228,23,3.0071121846484163
1229,24,3.0069733136650125
1230,20,3.0068346287858483
1231,21,3.0061604392661043
1232,23,3.0072269807280514
1233,25,3.00775712184031
1234,22,3.0088211708099437
1235,20,3.008414585281154
1236,18,3.0094767752269087
1237,21,3.010404161664666
1238,19,3.0111970141295656
1239,21,3.011324273914202
1240,20,3.01051930758988
1241,16,3.009582113388342
1242,16,3.0101090715615855
1243,18,3.0106354692900825
1244,20,3.0100996677740866
1245,18,3.01128967990437
1246,16,3.0120817843866172
1247,14,3.0119442601194426
1248,14,3.0122048288670733
1249,14,3.0123325818856914
1250,13,3.013123011664899
1251,12,3.0128527891877566
1252,12,3.012317880794702
1253,12,3.012312988216603
1254,13,3.0128374801482267
1255,15,3.0132292631300435
1256,15,3.0133562549590054
1257,13,3.013483146067416
1258,13,3.012949260042283
1259,9,3.012812045964866
1260,10,3.0128069712173224
1261,13,3.013197835554969
1262,12,3.013588390501319
1263,11,3.0134511407094817
1264,13,3.012786712364883
1265,13,3.01344050599552
1266,13,3.0140937829293994
1267,13,3.013823064770932
1268,14,3.01329122252928
1269,15,3.013549066035254
1270,16,3.0143307914804103
1271,16,3.013666228646518
1272,17,3.01444707118466
1273,17,3.013914413231819
1274,18,3.013644712673839
1275,15,3.0137686860739574
1276,14,3.0125835627211957
1277,14,3.012707978514346
1278,15,3.0128322639780016
1279,13,3.012563800549666
1280,17,3.013211249182472
1281,21,3.013986928104575
1282,21,3.0147615937295886
1283,25,3.015406711058885
1284,21,3.0153966597077244
1285,19,3.0155190401669274
1286,20,3.0144663104392024
1287,19,3.014587132065642
1288,21,3.0148379539242485
1289,21,3.0145681581685744
1290,18,3.01208891199792
1291,18,3.012209377841278
1292,19,3.0112913692407526
1293,18,3.0116731517509727
1294,18,3.011664074650078
1295,20,3.011007511007511
1296,19,3.009833096131453
1297,20,3.0087912087912088
1298,23,3.0082676656762692
1299,27,3.008906673551052
1300,30,3.009156564353882
1301,26,3.007988661254993
1302,25,3.007338740826574
1303,24,3.0078466683817853
1304,27,3.0088677547873024
1305,27,3.0093733949666155
1306,30,3.008595253367543
1307,28,3.0082019735998973
1308,34,3.0087056714889258
1309,33,3.008952551477171
1310,33,3.007793535198671
1311,29,3.006126356094448
1312,32,3.0071401249521865
1313,31,3.007642338555598
1314,33,3.006234889935106
1315,35,3.006101436379814
1316,37,3.0072380952380953
1317,35,3.0067241816797767
1318,29,3.00735387346266
1319,30,3.007347352419559
1320,34,3.007972665148064
1321,37,3.0088484388825685
1322,35,3.0089657785073873
1323,31,3.008202927814235
1324,30,3.0081956878073384
1325,34,3.0074307304785894
1326,35,3.007422317272613
1327,33,3.007917556868166
1328,36,3.007659467604219
1329,35,3.008528784648188
1330,33,3.008773029201654
1331,29,3.0093914350112696
1332,27,3.0091307066916824
1333,26,3.007871064467766
1334,30,3.0071125530321936
1335,32,3.0063559322033897
1336,37,3.0074691895929293
1337,31,3.0074608306391446
1338,34,3.0065863054554494
1339,31,3.0076961271102283
1340,32,3.0084325396825395
1341,27,3.0071844419670506
1342,29,3.0055686177453285
1343,34,3.0070457354758964
1344,41,3.00814915421657
1345,36,3.0076477118539535
1346,29,3.0071534287123827
1347,26,3.006901651466601
1348,26,3.0068948534843636
1349,28,3.007011070110701
1350,30,3.0070041779306953
1351,30,3.0066290203781
1352,28,3.005764749172084
1353,30,3.004779411764706
1354,30,3.0048971596474043
1355,24,3.004280821917808
1356,23,3.0028103616813295
1357,30,3.0028079599560495
1358,30,3.0034150506159287
1359,29,3.003412137460395
1360,30,3.0040175310445583
1361,35,3.004014110205571
1362,29,3.004496840058337
1363,27,3.0018214936247722
1364,26,3.0027909234316223
1365,23,3.0030314053595246
1366,24,3.0032715376226826
1367,24,3.002905920813658
1368,24,3.003266787658802
1369,19,3.0020553741990086
1370,23,3.001087481875302
1371,24,3.0022941318522096
1372,23,3.0027750965250966
1373,22,3.0019293379959002
1374,19,3.002169197396963
1375,17,3.0018065759364085
1376,19,3.0021668472372696
1377,20,3.0031280076997113
1378,18,3.0027654202236382
1379,19,3.0034851580338904
1380,20,3.0036031707902953
1381,22,3.0038410755011404
1382,22,3.003598848368522
1383,20,3.0025179856115107
1384,18,3.0029961649089167
1385,16,3.0028749401054147
1386,14,3.0035919540229883
1387,15,3.0032312111057924
1388,16,3.0032296650717702
1389,15,3.003586800573888
1390,15,3.0033464802199115
1391,14,3.0025089605734765
1392,12,3.0026274931326884
1393,12,3.00179061716605
1394,12,3.0009546539379475
1395,11,3.0016700465227246
1396,13,3.001430956355831
1397,12,3.00119189511323
1398,13,3.000953175265102
1399,11,3.001310147689376
1400,12,3.0016668651029885
1401,12,3.001547434829187
1402,11,3.0017848643503093
1403,10,3.0013084334483167
1404,11,3.001307966706302
1405,11,3.0005943183168906
1406,10,3.0013070342205324
1407,12,3.001544309812307
1408,12,3.001187507421921
1409,13,3.000712166172107
1410,13,3.0005931901767706
1411,13,3.0007115749525615
1412,14,3.0007113218731476
1413,16,3.001185114956151
1414,14,3.0010660980810235
1415,17,3.0005920663114267
1416,15,3.0011835720203575
1417,15,3.001538097491718
1418,13,3.001774098166765
1419,13,3.001655237644833
1420,15,3.001654455211534
1421,16,3.002008032128514
1422,18,3.0020070838252657
1423,17,3.002124144441822
1424,17,3.002005189903279
1425,14,3.0027116246168357
1426,14,3.0023568230025925
1427,16,3.0024734982332157
1428,16,3.002236873086885
1429,18,3.0023534949399857
1430,16,3.001999294366694
1431,16,3.0016455101081334
1432,19,3.002232142857143
1433,20,3.0029349612585112
1434,21,3.0030505690484572
1435,23,3.0031660412757972
1436,22,3.004101722723544
1437,23,3.00363040168638
1438,24,3.0030430711610485
1439,21,3.0035087719298246
1440,22,3.0031553114409255
1441,22,3.003036319047063
1442,23,3.0025673940949935
1443,24,3.0033815298507465
1444,28,3.004194826380797
1445,28,3.0046576618537495
1446,26,3.003955788248982
1447,25,3.004998837479656
1448,25,3.004994772912069
1449,25,3.005338904363974
1450,28,3.003942943291198
1451,28,3.004287369640788
1452,29,3.0042833989349385
1453,33,3.0041642567958355
1454,28,3.0030047382410725
1455,28,3.0026555824962475
1456,32,3.002191970466082
1457,34,3.0033425541724297
1458,33,3.003454231433506
1459,32,3.0028758771425283
1460,29,3.001723939777037
1461,28,3.001607347876005
1462,28,3.000802936453315
1463,30,3.00091680036672
1464,30,3.000801465536982
1465,26,3.0013725265927027
1466,29,3.000799908581876
1467,29,3.0009133462724056
1468,31,2.999771871791947
1469,33,2.999430264357338
1470,35,2.9988615664845173
1471,31,2.999431365859206
1472,29,2.998409090909091
1473,26,2.997843114996027
1474,28,2.996711272397369
1475,31,2.99682755495128
1476,32,2.9967176004527447
1477,34,2.9963817277250113
1478,36,2.9970631424375918
1479,35,2.9975172102471506
1480,39,2.9980827788429005
1481,34,2.998760423709714
1482,33,2.998873493297285
1483,32,2.9994372537985368
1484,27,2.9989880818529344
1485,29,2.9992137481747725
1486,34,2.9989901256732496
1487,37,2.999215334603744
1488,35,2.9985440698846455
1489,32,2.9989926124916053
1490,30,3.0
1491,32,2.9996648044692735
1492,30,3.000558160303639
1493,30,3.0
1494,36,3.000445732114999
1495,33,3.0016700066800266
1496,34,3.0010013351134845
1497,34,3.0014450867052025
1498,31,3.0016659262549976
1499,34,3.002108300044385
1500,31,3.00199578667258
1501,31,3.001772656769333
1502,28,3.0024355142256174
1503,29,3.0021017699115045
1504,26,3.002210677572676
1505,28,3.0022089684117517
1506,29,3.0026487142699483
1507,25,3.002426113806793
1508,25,3.0015428697377122
1509,25,3.0019823788546254
1510,24,3.00198106977768
1511,26,3.0025296964364276
1512,24,3.002528028138052
1513,23,3.003185762935296
1514,23,3.0029644268774702
1515,22,3.003072196620584
1516,21,3.0035091567057792
1517,20,3.0036164383561643
1518,21,3.00416164713613
1519,21,3.004487740805604
1520,17,3.0042664916311126
1521,18,3.003717472118959
1522,18,3.003824718609988
1523,19,3.0034953577280175
1524,17,3.004476471230484
1525,19,3.0045836516424753
1526,17,3.0047998254608923
1527,17,3.0050158107076657
1528,16,3.0050136239782015
1529,14,3.0055561608018304
1530,15,3.0056626374823043
1531,14,3.0054424730597584
1532,15,3.0050054406964093
1533,15,3.00543892091809
1534,17,3.0059802109383496
1535,16,3.006086956521739
1536,19,3.006193632511138
1537,20,3.0068426197458455
1538,19,3.007273911627402
1539,16,3.0071630128065987
1540,16,3.006618205489856
1541,14,3.006941431670282
1542,12,3.007047598395316
1543,13,3.0062865814003903
1544,14,3.006934662476975
1545,14,3.0076898082963286
1546,16,3.007795582503248
1547,14,3.0081177616625174
1548,15,3.0084397316598137
1549,16,3.008869659275284
1550,16,3.008650519031142
1551,16,3.008863906604691
1552,12,3.008752971687919
1553,14,3.008749189889825
1554,13,3.0078825180866
1555,13,3.007987910189983
1556,17,3.0078774144814933
1557,15,3.0080897422068817
1558,11,3.008302781971102
1559,14,3.008192303546405
1560,13,3.0078655317314946
1561,14,3.0073236402800214
1562,12,3.0074289405684755
1563,12,3.0077494349370357
1564,12,3.008284914998924
1565,14,3.0088200494783264
1566,14,3.009246317600258
1567,13,3.0092423428264374
1568,16,3.0097754860887314
1569,18,3.0099849688640754
1570,17,3.009658725048294
1571,18,3.0091182149753273
1572,19,3.0094359854171135
1573,21,3.0097524381095275
1574,20,3.0096401028277633
1575,23,3.009420832887271
1576,21,3.0098437834367644
1577,20,3.009838519944391
1578,24,3.009833262077811
1579,20,3.010254219183935
1580,20,3.009821714529732
1581,17,3.0099231754161333
1582,18,3.009916826615483
1583,20,3.01001705029838
1584,21,3.010223642172524
1585,20,3.009683941683516
1586,22,3.0089333191534617
1587,22,3.0089276224891064
1588,21,3.009346787041954
1589,21,3.008810105084386
1590,18,3.007637636575793
1591,18,3.007102724477897
1592,22,3.0070974576271188
1593,22,3.007198052291733
1594,28,3.0071919619249075
1595,32,3.0072915565888194
1596,34,3.007918910357935
1597,31,3.0082287161092944
1598,27,3.0087488141667547
1599,27,3.0082157151885403
1600,29,3.0082087981477583
1601,28,3.0087267374618865
1602,31,3.0091396155058305
1603,34,3.0094458438287153
1604,34,3.009018456375839
1605,35,3.008382229673093
1606,33,3.0082705192629815
1607,32,3.0093105973428185
1608,33,3.00909375979931
1609,31,3.0097117794486214
1610,32,3.009285341679708
1611,33,3.009068167604753
1612,36,3.0090606123724224
1613,37,3.0096764124440747
1614,31,3.009566392846002
1615,34,3.0093535647474536
1616,29,3.009448655383657
1617,30,3.0093370681605975
1618,35,3.0083955223880596
1619,33,3.0088019053536295
1620,33,3.0077607615894038
1621,34,3.007754342431762
1622,34,3.008986674930276
1623,32,3.0090824646506347
1624,35,3.0097968443848613
1625,33,3.009169585823202
1626,31,3.0077216102131166
1627,33,3.0067887265994653
1628,29,3.0071935052923644
1629,25,3.0068795564226307
1630,31,3.005744768157571
1631,35,3.0068668648150045
1632,35,3.0068612391193037
1633,33,3.0066516577977898
1634,33,3.0068514163002353
1635,30,3.006130581383468
1636,34,3.0061249489587585
1637,40,3.00652728199898
1638,31,3.007337205747478
1639,30,3.006826286296485
1640,27,3.0073297363330957
1641,27,3.0069168955345336
1642,29,3.007216180506149
1643,29,3.0070072103178633
1644,27,3.006595636732623
1645,24,3.0059825593185967
1646,24,3.0061809707163847
1647,27,3.0059740785743214
1648,26,3.006273398765557
1649,27,3.0058645096056624
1650,24,3.0061641067097815
1651,26,3.005351913561547
1652,26,3.0057517658930375
1653,29,3.005546032066149
1654,25,3.005240350700393
1655,24,3.0056394763343404
1656,23,3.0053341384863126
1657,24,3.0048280024140013
1658,24,3.0057303709661203
1659,23,3.0047226688102895
1660,20,3.004719823257682
1661,16,3.0052187876354877
1662,18,3.0046143043434648
1663,18,3.003809905754963
1664,21,3.004208838560978
1665,23,3.004707532051282
1666,21,3.004905395935529
1667,22,3.004703292304613
1668,23,3.005001500450135
1669,22,3.0053994600539946
1670,16,3.0057971014492755
1671,15,3.006094514936557
1672,15,3.00679117147708
1673,17,3.0064889687531196
1674,16,3.0069853308053087
1675,17,3.006583541147132
1676,16,3.005882939475521
1677,15,3.005182896441742
1678,18,3.005180830925575
1679,17,3.005178767055074
1680,14,3.0052762568442013
1681,13,3.0038813694267517
1682,11,3.0035817331608796
1683,14,3.0039781203381404
1684,12,3.004075951883885
1685,13,3.003478433710992
1686,13,3.003378042722305
1687,12,3.003675009932459
1688,13,3.003674280039722
1689,12,3.0032760845825472
1690,12,3.0032751091703056
1691,12,3.002877269570394
1692,12,3.0031739734179728
1693,11,3.0028755577590482
1694,10,3.0024781919111816
1695,10,3.002576553364384
1696,10,3.002575787596592
1697,11,3.0025750222838465
1698,13,3.0026732673267325
1699,13,3.002573493021875
1700,12,3.002968533544429
1701,13,3.0026708873281236
1702,15,3.0027687135370313
1703,13,3.002569931797964
1704,11,3.0024701116490466
1705,11,3.0021730541288028
1706,13,3.001777251184834
1707,14,3.001677852348993
1708,18,3.0020718232044197
1709,16,3.001972386587771
1710,15,3.0018732130533374
1711,16,3.00216812851089
1712,15,3.002561324007487
1713,14,3.0024618414574102
1714,16,3.0018702628211438
1715,14,3.002066319000295
1716,12,3.001278646601751
1717,15,3.0012781437420117
1718,19,3.001670761670762
1719,18,3.001866404715128
1720,18,3.0018654884634266
1721,19,3.0021589793915604
1722,19,3.002256007846984
1723,20,3.002548769728458
1724,21,3.001567705271409
1725,24,3.0014688601645125
1726,26,3.001174513066458
1727,25,3.0015650983077373
1728,25,3.0016619415387624
1729,22,3.0012701514411333
1730,20,3.000976467141881
1731,23,3.000487947692007
1732,25,3.0011702750146285
1733,25,3.000877107494396
1734,27,3.000973994350833
1735,25,3.0011679968853415
1736,28,3.000972668028402
1737,28,3.0014580093312597
1738,28,3.0
1739,30,2.9996117635640105
1740,34,3.0000969932104753
1741,32,2.9998061639852684
1742,32,2.9993220995545227
1743,32,2.999903232049545
1744,36,3.0006768516727904
1745,32,3.0007729468599034
1746,28,3.0
1747,29,2.999324585102277
1748,29,2.999421519475511
1749,36,3.000288989500048
1750,29,3.0009625565501974
1751,27,3.0004810004810003
1752,27,3.001345636293733
1753,29,3.0012484394506864
1754,33,3.0010555608866714
1755,30,3.001342281879195
1756,33,3.00009580379383
1757,34,3.000765770077534
1758,33,2.9998087222647283
1759,34,2.999808868501529
1760,32,3.00057290174735
1761,37,2.9995229462837516
1762,35,3.0006673021925643
1763,34,3.0007622677465458
1764,31,3.0005713197486195
1765,34,3.0007611798287344
1766,30,3.0016161232056278
1767,34,3.0007599506032108
1768,35,3.00161351556568
1769,39,3.0017071320182094
1770,31,3.0022746659084447
1771,29,3.0017055144968734
1772,31,3.001798731420998
1773,34,3.002364737041241
1774,33,3.003307815896418
1775,30,3.0034941920861273
1776,33,3.0040577521940173
1777,33,3.0045261669024046
1778,33,3.0031093941392633
1779,33,3.003671970624235
1780,35,3.003480714957667
1781,30,3.003102086858432
1782,32,3.0021606387975575
1783,33,3.002628367595982
1784,35,3.00318919425945
1785,33,3.0043115568469396
1786,32,3.004215061820907
1787,30,3.004025086586165
1788,27,3.004396221120569
1789,27,3.0028040003738665
1790,29,3.0029886989819743
1791,28,3.003640097069255
1792,33,3.0043839194105026
1793,29,3.0045674869500374
1794,29,3.004751257685858
1795,26,3.0041895540452472
1796,26,3.0048385595980274
1797,25,3.004556444113818
1798,27,3.004089219330855
1799,25,3.003715400334386
1800,26,3.003991830672113
1801,22,3.003618482093153
1802,21,3.004358308605341
1803,22,3.0039855408286216
1804,23,3.0038910505836576
1805,22,3.004537037037037
1806,22,3.00360944007404
1807,19,3.003422440107298
1808,18,3.0031434911242605
1809,20,3.0029572128269106
1810,21,3.0026787363753926
1811,18,3.003139137660419
1812,19,3.0033222591362128
1813,18,3.0035055350553503
1814,16,3.003412025082995
1815,20,3.0033185840707963
1816,19,3.003501336036119
1817,19,3.0026708417756494
1818,16,3.0028539863745167
1819,17,3.0025768452052275
1820,12,3.002852148311712
1821,13,3.00285136129507
1822,12,3.002390804597701
1823,14,3.0024818457578824
1824,14,3.0026649512957175
1825,14,3.0024802498622085
1826,16,3.0027550739278173
1827,15,3.00266226016708
1828,16,3.0029368575624082
1829,15,3.0027525461051474
1830,12,3.002568336085122
1831,10,3.002109317681585
1832,11,3.0018336847895846
1833,11,3.0019248395967004
1834,12,3.001649408961789
1835,9,3.0016489556614143
1836,10,3.001556919131789
1837,9,3.001556491485076
1838,10,3.0015560640732266
1839,11,3.0019216691068813
1840,12,3.0018296587686395
1841,12,3.001646241082861
1842,14,3.0018284878405557
1843,14,3.0021019923231584
1844,14,3.002375296912114
1845,16,3.002739976253539
1846,16,3.0027392257121988
1847,11,3.0028297581013237
1848,14,3.0029199744502235
1849,14,3.0033749885980114
1850,11,3.002918110523436
1851,14,3.002552415679125
1852,14,3.002095862948788
1853,16,3.001548551648752
1854,17,3.0020032780914225
1855,18,3.002184598580011
1856,16,3.0020928116469516
1857,18,3.002092050209205
1858,18,3.0020003637024915
1859,18,3.00199963642974
1860,15,3.001544471699827
1861,16,3.000999000999001
1862,15,3.001543209876543
1863,15,3.0019961890935485
1864,17,3.0010882379613677
1865,18,3.0014503263234227
1866,19,3.001177856301531
1867,18,3.000633943126245
1868,18,3.000271542360608
1869,20,3.000452324950244
1870,24,3.000723327305606
1871,25,3.0010844026748598
1872,27,3.0011742390028
1873,30,3.0018055430170625
1874,28,3.00207525038347
1875,27,3.0012625123996752
1876,27,3.002073005858495
1877,26,3.0012611476443563
1878,29,3.001080302484696
1879,26,3.0003598740440847
1880,27,3.0002697599136767
1881,26,3.0008986340762043
1882,29,3.000987876066457
1883,30,3.000897504936277
1884,28,3.000627802690583
1885,31,3.000627408801649
1886,32,3.000447828034035
1887,33,2.999731471535983
1888,27,2.999016100178891
1889,29,2.999553052650398
1890,31,2.999821348816436
1891,33,3.000267761513745
1892,33,2.999821635601534
1893,31,2.99901969521433
1894,35,2.9991094487487753
1895,34,2.9990211781455773
1896,35,2.9992885726989775
1897,34,2.999644539233982
1898,29,2.9988454706927175
1899,29,2.9973375931842385
1900,35,2.997960450474417
1901,35,2.9979620769094453
1902,33,2.998760293987426
1903,34,2.9994690265486725
1904,32,2.999292598815103
1905,30,2.9996465494388973
1906,33,2.99955853787745
1907,37,3.000176444640494
1908,34,3.0005289139633287
1909,35,3.001057361882104
1910,36,3.0012327199084265
1911,34,3.0018479408658925
1912,37,3.0021987686895337
1913,28,3.0021093338020743
1914,30,3.00149345515242
1915,29,3.002018960674157
1916,33,3.001578808876414
1917,36,3.001489921121823
1918,35,3.0016638935108153
1919,35,3.0012253829321662
1920,31,3.001137158852344
1921,31,3.001311303435615
1922,31,3.0012229210342416
1923,34,3.0021822625698324
1924,38,3.003140265177948
1925,31,3.0033995815899583
1926,29,3.002701289647961
1927,28,3.00304771856496
1928,29,3.003828750435085
1929,27,3.0038260869565216
1930,30,3.00234639784479
1931,31,3.0028658271819366
1932,33,3.002603714632876
1933,29,3.0032092982912655
1934,28,3.0026005547850207
1935,30,3.0025123451442433
1936,28,3.0032897584624707
1937,25,3.001730403183942
1938,27,3.001729355814959
1939,26,3.0019013049866046
1940,26,3.002504966744407
1941,24,3.0023308011049723
1942,23,3.0004314063848145
1943,24,3.000689893066575
1944,19,3.000172384071712
1945,21,2.999483115093039
1946,22,3.0
1947,24,3.0004303296324983
1948,24,2.999483826565726
1949,24,2.9998280161664805
1950,20,3.0
1951,19,2.9996563278632187
1952,18,3.0
1953,20,2.9994849343291268
1954,18,2.998970310622962
1955,19,2.998799107908732
1956,17,2.998885363971534
1957,16,2.998200051427102
1958,19,2.9982006683231943
1959,17,2.998715203426124
1960,18,2.998715643462625
1961,19,2.998972866558247
1962,18,2.999058702721205
1963,15,2.9992301112061592
1964,12,2.9987171812195332
1965,13,2.9982900136798905
1966,13,2.9985470085470087
1967,14,2.998889173716141
1968,16,2.9989748846745257
1969,15,2.9994022203245088
1970,15,2.9992316229830105
1971,15,2.9990611130078526
1972,13,2.9995733788395906
1973,12,2.9991469760300262
1974,13,2.9991471942691454
1975,11,2.998891636115611
1976,11,2.998891919536311
1977,12,2.9985513421389007
1978,12,2.9982959870495014
1979,10,2.9982962773660446
1980,13,2.9981262243420495
1981,15,2.9982118528610355
1982,13,2.9988082063505574
1983,11,2.9988936170212765
1984,11,2.9988938053097347
1985,11,2.999149298170991
1986,8,2.9984691274026196
1987,9,2.998129410764391
1988,12,2.998384903094186
1989,12,2.9984704282800814
1990,9,2.997791181717781
1991,9,2.997536945812808
1992,13,2.997792307039144
1993,14,2.998217468805704
1994,17,2.9981330617786828
1995,13,2.99830335934849
1996,14,2.998473411924349
1997,15,2.9988978380669775
1998,17,2.9994067293838462
1999,18,2.9999152757773446
2000,19,3.000084695519607
2001,19,2.999830666327999
2002,20,3.0002539145154463
2003,19,3.0001692047377326
2004,18,3.0000845665961946
2005,17,2.9997464074387152
2006,20,2.9996619908737534
2007,20,2.9999155334065377
2008,21,3.0003377237419793
2009,24,3.000759557768588
2010,26,3.0010965837199493
2011,25,3.0010117190793357
2012,19,3.00101120755035
2013,22,3.0008423180592994
2014,26,3.0011786496043107
2015,23,3.0
2016,22,3.0005046257359127
2017,24,3.0006724949562877
2018,25,3.000840194925223
2019,25,3.0015955660060465
2020,25,3.0014268927312404
2021,19,3.001593826021307
2022,20,3.0003353735222604
2023,22,3.0005027652086476
2024,23,3.0005862646566164
2025,25,3.0
2026,29,2.9994144709326642
2027,30,3.0000835910724732
2028,29,3.000083535210091
2029,31,3.0
2030,35,3.0004171185450903
2031,31,3.0001667361400584
2032,33,3.0
2033,36,3.0004995836802664
2034,31,3.0008320852055252
2035,33,3.000665335994677
2036,31,3.000997340425532
2037,27,3.000498338870432
2038,27,3.000996015936255
2039,27,3.0002488387524884
2040,27,3.0004144218814752
2041,29,3.0002484883624616
2042,29,3.0005794222332587
2043,28,3.0005789909015714
2044,32,3.000909166046781
2045,31,3.001238850346878
2046,34,3.0008252867871583
2047,32,3.000989609104404
2048,35,3.0000824130542276
2049,37,3.000411759861649
2050,28,3.0002469135802468
2051,30,2.999341834635952
2052,31,2.9997533706017756
2053,29,3.000410745091596
2054,28,3.0004104416351995
2055,35,3.0000820277253712
2056,36,3.0010655737704917
2057,33,3.0004915212582945
2058,30,2.9998362400720544
2059,35,3.000490918016691
2060,30,3.001062873027553
2061,36,3.0009805523778397
2062,33,3.0020414829332025
2063,33,3.0014691478942215
2064,33,3.001305057096248
2065,30,3.001385605998859
2066,31,3.000895984361
2067,35,3.0005698005698007
2068,36,3.0014642479459854
2069,30,3.0014634146341463
2070,33,3.001381439947993
2071,36,3.0017865843755076
2072,33,3.0026781366661255
2073,31,3.00194678780013
2074,30,3.002675097276265
2075,29,3.0032407032326014
2076,26,3.0035627530364373
2077,28,3.0036416605972325
2078,30,3.0042866386282756
2079,31,3.0048500525422357
2080,29,3.0048473097430928
2081,30,3.005086798546629
2082,31,3.004761136216914
2083,29,3.0047584482619567
2084,27,3.004111245465538
2085,27,3.003625815808557
2086,26,3.0037045985342674
2087,26,3.003461043142305
2088,25,3.0034596508166387
2089,24,3.003297145154805
2090,26,3.003456591639871
2091,27,3.003615619476137
2092,26,3.0038551120391936
2093,23,3.0030507385998715
2094,20,3.003290265628762
2095,16,3.0029680731589923
2096,18,3.0028065111057654
2097,17,3.002805611222445
2098,15,3.003044871794872
2099,17,3.00352422907489
2100,20,3.003282888942269
2101,18,3.003041459900752
2102,16,3.0033605376860297
2103,14,3.00343944968805
2104,15,3.002958579881657
2105,18,3.003037569944045
2106,17,3.0031165095093497
2107,18,3.003115513660329
2108,15,3.003194377894905
2109,12,3.0025548902195607
2110,13,3.002953384418902
2111,12,3.0034314899050356
2112,12,3.0037498005425243
2113,13,3.003748903246391
2114,13,3.004226475279107
2115,12,3.0043849158893408
2116,13,3.004304160688666
2117,12,3.0043031317236433
2118,11,3.0043817718291908
2119,11,3.0045400238948625
2120,12,3.0048574613792005
2121,10,3.0048563012499003
2122,8,3.004934734161095
2123,9,3.0046952092949226
2124,10,3.005012331927759
2125,11,3.005011135857461
2126,13,3.005248508946322
2127,11,3.0048497376371444
2128,10,3.0047690962562594
2129,12,3.0050063572790844
2130,13,3.005005164058155
2131,14,3.005401111993646
2132,17,3.0056380528865243
2133,14,3.0057156465825194
2134,15,3.0054761904761906
2135,14,3.0054744525547443
2136,15,3.005234771573604
2137,15,3.004836663495084
2138,18,3.0050733254062623
2139,18,3.0054679451620574
2140,18,3.0055454329398716
2141,19,3.0045141363744357
2142,17,3.0045127068323967
2143,20,3.0044321329639887
2144,18,3.0041930379746837
2145,19,3.0041126225877886
2146,19,3.0037160025300444
2147,16,3.0036357888080936
2148,19,3.003871375523426
2149,17,3.004106776180698
